7
6
10
13
19
27
24
41
49
51
83
100
142
191
216
191
262
418
368
480
672
412
1058
492
880
817
603
868
800
544
670
435
773
232
232
123
211
197
161
114
206
64
106
52
88
42
22
81
6
12
114
3
17
16
5
5
29
1
15
1
5
1
0
4
1
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
